,db_id,query,question,query_toks,query_toks_no_value,question_toks,HAVING,ORDER BY,GROUP BY,JOIN,SELECT
6491,scientist_1,SELECT T3.name FROM assignedto AS T1 JOIN projects AS T2 ON T1.project  =  T2.code JOIN scientists AS T3 ON T1.scientist  =  T3.SSN WHERE T2.name  =  'Matter of Time' INTERSECT SELECT T3.name FROM assignedto AS T1 JOIN projects AS T2 ON T1.project  =  T2.code JOIN scientists AS T3 ON T1.scientist  =  T3.SSN WHERE T2.name  =  'A Puzzling Parallax',Find the name of the scientist who worked on both a project named 'Matter of Time' and a project named 'A Puzzling Parallax'.,"['SELECT' 'T3.name' 'FROM' 'assignedto' 'AS' 'T1' 'JOIN' 'projects' 'AS'
 'T2' 'ON' 'T1.project' '=' 'T2.code' 'JOIN' 'scientists' 'AS' 'T3' 'ON'
 'T1.scientist' '=' 'T3.SSN' 'WHERE' 'T2.name' '=' ""'Matter"" 'of' 'Time'
 ""'"" 'INTERSECT' 'SELECT' 'T3.name' 'FROM' 'assignedto' 'AS' 'T1' 'JOIN'
 'projects' 'AS' 'T2' 'ON' 'T1.project' '=' 'T2.code' 'JOIN' 'scientists'
 'AS' 'T3' 'ON' 'T1.scientist' '=' 'T3.SSN' 'WHERE' 'T2.name' '=' ""'A""
 'Puzzling' 'Parallax' ""'""]","['select' 't3' '.' 'name' 'from' 'assignedto' 'as' 't1' 'join' 'projects'
 'as' 't2' 'on' 't1' '.' 'project' '=' 't2' '.' 'code' 'join' 'scientists'
 'as' 't3' 'on' 't1' '.' 'scientist' '=' 't3' '.' 'ssn' 'where' 't2' '.'
 'name' '=' 'value' 'intersect' 'select' 't3' '.' 'name' 'from'
 'assignedto' 'as' 't1' 'join' 'projects' 'as' 't2' 'on' 't1' '.'
 'project' '=' 't2' '.' 'code' 'join' 'scientists' 'as' 't3' 'on' 't1' '.'
 'scientist' '=' 't3' '.' 'ssn' 'where' 't2' '.' 'name' '=' 'value']","['Find' 'the' 'name' 'of' 'the' 'scientist' 'who' 'worked' 'on' 'both' 'a'
 'project' 'named' ""'Matter"" 'of' 'Time' ""'"" 'and' 'a' 'project' 'named'
 ""'A"" 'Puzzling' 'Parallax' ""'"" '.']",0,0,0,4,2
6492,scientist_1,SELECT T3.name FROM assignedto AS T1 JOIN projects AS T2 ON T1.project  =  T2.code JOIN scientists AS T3 ON T1.scientist  =  T3.SSN WHERE T2.name  =  'Matter of Time' INTERSECT SELECT T3.name FROM assignedto AS T1 JOIN projects AS T2 ON T1.project  =  T2.code JOIN scientists AS T3 ON T1.scientist  =  T3.SSN WHERE T2.name  =  'A Puzzling Parallax',What are the names of any scientists who worked on projects named 'Matter of Time' and 'A Puzzling Pattern'?,"['SELECT' 'T3.name' 'FROM' 'assignedto' 'AS' 'T1' 'JOIN' 'projects' 'AS'
 'T2' 'ON' 'T1.project' '=' 'T2.code' 'JOIN' 'scientists' 'AS' 'T3' 'ON'
 'T1.scientist' '=' 'T3.SSN' 'WHERE' 'T2.name' '=' ""'Matter"" 'of' 'Time'
 ""'"" 'INTERSECT' 'SELECT' 'T3.name' 'FROM' 'assignedto' 'AS' 'T1' 'JOIN'
 'projects' 'AS' 'T2' 'ON' 'T1.project' '=' 'T2.code' 'JOIN' 'scientists'
 'AS' 'T3' 'ON' 'T1.scientist' '=' 'T3.SSN' 'WHERE' 'T2.name' '=' ""'A""
 'Puzzling' 'Parallax' ""'""]","['select' 't3' '.' 'name' 'from' 'assignedto' 'as' 't1' 'join' 'projects'
 'as' 't2' 'on' 't1' '.' 'project' '=' 't2' '.' 'code' 'join' 'scientists'
 'as' 't3' 'on' 't1' '.' 'scientist' '=' 't3' '.' 'ssn' 'where' 't2' '.'
 'name' '=' 'value' 'intersect' 'select' 't3' '.' 'name' 'from'
 'assignedto' 'as' 't1' 'join' 'projects' 'as' 't2' 'on' 't1' '.'
 'project' '=' 't2' '.' 'code' 'join' 'scientists' 'as' 't3' 'on' 't1' '.'
 'scientist' '=' 't3' '.' 'ssn' 'where' 't2' '.' 'name' '=' 'value']","['What' 'are' 'the' 'names' 'of' 'any' 'scientists' 'who' 'worked' 'on'
 'projects' 'named' ""'Matter"" 'of' 'Time' ""'"" 'and' ""'A"" 'Puzzling'
 'Pattern' ""'"" '?']",0,0,0,4,2
6563,wine_1,SELECT T1.Area FROM APPELLATIONS AS T1 JOIN WINE AS T2 ON T1.Appelation  =  T2.Appelation GROUP BY T2.Appelation HAVING T2.year  <  2010 ORDER BY count(*) DESC LIMIT 1,What is the area of the appelation that produces the highest number of wines before the year of 2010?,"['SELECT' 'T1.Area' 'FROM' 'APPELLATIONS' 'AS' 'T1' 'JOIN' 'WINE' 'AS'
 'T2' 'ON' 'T1.Appelation' '=' 'T2.Appelation' 'GROUP' 'BY'
 'T2.Appelation' 'HAVING' 'T2.year' '<' '2010' 'ORDER' 'BY' 'count' '('
 '*' ')' 'DESC' 'LIMIT' '1']","['select' 't1' '.' 'area' 'from' 'appellations' 'as' 't1' 'join' 'wine'
 'as' 't2' 'on' 't1' '.' 'appelation' '=' 't2' '.' 'appelation' 'group'
 'by' 't2' '.' 'appelation' 'having' 't2' '.' 'year' '<' 'value' 'order'
 'by' 'count' '(' '*' ')' 'desc' 'limit' 'value']","['What' 'is' 'the' 'area' 'of' 'the' 'appelation' 'that' 'produces' 'the'
 'highest' 'number' 'of' 'wines' 'before' 'the' 'year' 'of' '2010' '?']",1,1,1,1,1
6564,wine_1,SELECT T1.Area FROM APPELLATIONS AS T1 JOIN WINE AS T2 ON T1.Appelation  =  T2.Appelation GROUP BY T2.Appelation HAVING T2.year  <  2010 ORDER BY count(*) DESC LIMIT 1,What is the area for the appelation which produced the most wines prior to 2010?,"['SELECT' 'T1.Area' 'FROM' 'APPELLATIONS' 'AS' 'T1' 'JOIN' 'WINE' 'AS'
 'T2' 'ON' 'T1.Appelation' '=' 'T2.Appelation' 'GROUP' 'BY'
 'T2.Appelation' 'HAVING' 'T2.year' '<' '2010' 'ORDER' 'BY' 'count' '('
 '*' ')' 'DESC' 'LIMIT' '1']","['select' 't1' '.' 'area' 'from' 'appellations' 'as' 't1' 'join' 'wine'
 'as' 't2' 'on' 't1' '.' 'appelation' '=' 't2' '.' 'appelation' 'group'
 'by' 't2' '.' 'appelation' 'having' 't2' '.' 'year' '<' 'value' 'order'
 'by' 'count' '(' '*' ')' 'desc' 'limit' 'value']","['What' 'is' 'the' 'area' 'for' 'the' 'appelation' 'which' 'produced'
 'the' 'most' 'wines' 'prior' 'to' '2010' '?']",1,1,1,1,1
6565,wine_1,SELECT T1.Color FROM GRAPES AS T1 JOIN WINE AS T2 ON T1.Grape  =  T2.Grape GROUP BY T2.Grape ORDER BY AVG(Price) DESC LIMIT 1,What is the color of the grape whose wine products has the highest average price?,"['SELECT' 'T1.Color' 'FROM' 'GRAPES' 'AS' 'T1' 'JOIN' 'WINE' 'AS' 'T2'
 'ON' 'T1.Grape' '=' 'T2.Grape' 'GROUP' 'BY' 'T2.Grape' 'ORDER' 'BY' 'AVG'
 '(' 'Price' ')' 'DESC' 'LIMIT' '1']","['select' 't1' '.' 'color' 'from' 'grapes' 'as' 't1' 'join' 'wine' 'as'
 't2' 'on' 't1' '.' 'grape' '=' 't2' '.' 'grape' 'group' 'by' 't2' '.'
 'grape' 'order' 'by' 'avg' '(' 'price' ')' 'desc' 'limit' 'value']","['What' 'is' 'the' 'color' 'of' 'the' 'grape' 'whose' 'wine' 'products'
 'has' 'the' 'highest' 'average' 'price' '?']",0,1,1,1,1
6566,wine_1,SELECT T1.Color FROM GRAPES AS T1 JOIN WINE AS T2 ON T1.Grape  =  T2.Grape GROUP BY T2.Grape ORDER BY AVG(Price) DESC LIMIT 1,Give the color of the grape whose wine products have the highest average price?,"['SELECT' 'T1.Color' 'FROM' 'GRAPES' 'AS' 'T1' 'JOIN' 'WINE' 'AS' 'T2'
 'ON' 'T1.Grape' '=' 'T2.Grape' 'GROUP' 'BY' 'T2.Grape' 'ORDER' 'BY' 'AVG'
 '(' 'Price' ')' 'DESC' 'LIMIT' '1']","['select' 't1' '.' 'color' 'from' 'grapes' 'as' 't1' 'join' 'wine' 'as'
 't2' 'on' 't1' '.' 'grape' '=' 't2' '.' 'grape' 'group' 'by' 't2' '.'
 'grape' 'order' 'by' 'avg' '(' 'price' ')' 'desc' 'limit' 'value']","['Give' 'the' 'color' 'of' 'the' 'grape' 'whose' 'wine' 'products' 'have'
 'the' 'highest' 'average' 'price' '?']",0,1,1,1,1
6581,wine_1,SELECT T1.County FROM APPELLATIONS AS T1 JOIN WINE AS T2 ON T1.Appelation  =  T2.Appelation GROUP BY T2.Appelation HAVING count(*)  <=  3,Find the country of all appelations who have at most three wines.,"['SELECT' 'T1.County' 'FROM' 'APPELLATIONS' 'AS' 'T1' 'JOIN' 'WINE' 'AS'
 'T2' 'ON' 'T1.Appelation' '=' 'T2.Appelation' 'GROUP' 'BY'
 'T2.Appelation' 'HAVING' 'count' '(' '*' ')' '<' '=' '3']","['select' 't1' '.' 'county' 'from' 'appellations' 'as' 't1' 'join' 'wine'
 'as' 't2' 'on' 't1' '.' 'appelation' '=' 't2' '.' 'appelation' 'group'
 'by' 't2' '.' 'appelation' 'having' 'count' '(' '*' ')' '<' '=' 'value']","['Find' 'the' 'country' 'of' 'all' 'appelations' 'who' 'have' 'at' 'most'
 'three' 'wines' '.']",1,0,1,1,1
6582,wine_1,SELECT T1.County FROM APPELLATIONS AS T1 JOIN WINE AS T2 ON T1.Appelation  =  T2.Appelation GROUP BY T2.Appelation HAVING count(*)  <=  3,What are the countries for appelations with at most 3 wines?,"['SELECT' 'T1.County' 'FROM' 'APPELLATIONS' 'AS' 'T1' 'JOIN' 'WINE' 'AS'
 'T2' 'ON' 'T1.Appelation' '=' 'T2.Appelation' 'GROUP' 'BY'
 'T2.Appelation' 'HAVING' 'count' '(' '*' ')' '<' '=' '3']","['select' 't1' '.' 'county' 'from' 'appellations' 'as' 't1' 'join' 'wine'
 'as' 't2' 'on' 't1' '.' 'appelation' '=' 't2' '.' 'appelation' 'group'
 'by' 't2' '.' 'appelation' 'having' 'count' '(' '*' ')' '<' '=' 'value']","['What' 'are' 'the' 'countries' 'for' 'appelations' 'with' 'at' 'most' '3'
 'wines' '?']",1,0,1,1,1
6587,wine_1,"SELECT T2.Winery FROM GRAPES AS T1 JOIN WINE AS T2 ON T1.GRAPE  =  T2.GRAPE WHERE T1.Color  =  ""White"" GROUP BY T2.Winery ORDER BY count(*) DESC LIMIT 3",Find the top 3 wineries with the greatest number of wines made of white color grapes.,"['SELECT' 'T2.Winery' 'FROM' 'GRAPES' 'AS' 'T1' 'JOIN' 'WINE' 'AS' 'T2'
 'ON' 'T1.GRAPE' '=' 'T2.GRAPE' 'WHERE' 'T1.Color' '=' '``' 'White' ""''""
 'GROUP' 'BY' 'T2.Winery' 'ORDER' 'BY' 'count' '(' '*' ')' 'DESC' 'LIMIT'
 '3']","['select' 't2' '.' 'winery' 'from' 'grapes' 'as' 't1' 'join' 'wine' 'as'
 't2' 'on' 't1' '.' 'grape' '=' 't2' '.' 'grape' 'where' 't1' '.' 'color'
 '=' 'value' 'group' 'by' 't2' '.' 'winery' 'order' 'by' 'count' '(' '*'
 ')' 'desc' 'limit' 'value']","['Find' 'the' 'top' '3' 'wineries' 'with' 'the' 'greatest' 'number' 'of'
 'wines' 'made' 'of' 'white' 'color' 'grapes' '.']",0,1,1,1,1
6588,wine_1,"SELECT T2.Winery FROM GRAPES AS T1 JOIN WINE AS T2 ON T1.GRAPE  =  T2.GRAPE WHERE T1.Color  =  ""White"" GROUP BY T2.Winery ORDER BY count(*) DESC LIMIT 3",Which 3 wineries produce the most wines made from white grapes?,"['SELECT' 'T2.Winery' 'FROM' 'GRAPES' 'AS' 'T1' 'JOIN' 'WINE' 'AS' 'T2'
 'ON' 'T1.GRAPE' '=' 'T2.GRAPE' 'WHERE' 'T1.Color' '=' '``' 'White' ""''""
 'GROUP' 'BY' 'T2.Winery' 'ORDER' 'BY' 'count' '(' '*' ')' 'DESC' 'LIMIT'
 '3']","['select' 't2' '.' 'winery' 'from' 'grapes' 'as' 't1' 'join' 'wine' 'as'
 't2' 'on' 't1' '.' 'grape' '=' 't2' '.' 'grape' 'where' 't1' '.' 'color'
 '=' 'value' 'group' 'by' 't2' '.' 'winery' 'order' 'by' 'count' '(' '*'
 ')' 'desc' 'limit' 'value']","['Which' '3' 'wineries' 'produce' 'the' 'most' 'wines' 'made' 'from'
 'white' 'grapes' '?']",0,1,1,1,1
6619,train_station,"SELECT T2.name FROM train_station AS T1 JOIN station AS T2 ON T1.station_id  =  T2.station_id JOIN train AS T3 ON T3.train_id  =  T1.train_id WHERE T3.Name  =  ""Ananthapuri Express"" INTERSECT SELECT T2.name FROM train_station AS T1 JOIN station AS T2 ON T1.station_id  =  T2.station_id JOIN train AS T3 ON T3.train_id  =  T1.train_id WHERE T3.Name  =  ""Guruvayur Express""","What are the names of the stations which serve both ""Ananthapuri Express"" and ""Guruvayur Express"" trains?","['SELECT' 'T2.name' 'FROM' 'train_station' 'AS' 'T1' 'JOIN' 'station' 'AS'
 'T2' 'ON' 'T1.station_id' '=' 'T2.station_id' 'JOIN' 'train' 'AS' 'T3'
 'ON' 'T3.train_id' '=' 'T1.train_id' 'WHERE' 'T3.Name' '=' '``'
 'Ananthapuri' 'Express' ""''"" 'INTERSECT' 'SELECT' 'T2.name' 'FROM'
 'train_station' 'AS' 'T1' 'JOIN' 'station' 'AS' 'T2' 'ON' 'T1.station_id'
 '=' 'T2.station_id' 'JOIN' 'train' 'AS' 'T3' 'ON' 'T3.train_id' '='
 'T1.train_id' 'WHERE' 'T3.Name' '=' '``' 'Guruvayur' 'Express' ""''""]","['select' 't2' '.' 'name' 'from' 'train_station' 'as' 't1' 'join'
 'station' 'as' 't2' 'on' 't1' '.' 'station_id' '=' 't2' '.' 'station_id'
 'join' 'train' 'as' 't3' 'on' 't3' '.' 'train_id' '=' 't1' '.' 'train_id'
 'where' 't3' '.' 'name' '=' 'value' 'intersect' 'select' 't2' '.' 'name'
 'from' 'train_station' 'as' 't1' 'join' 'station' 'as' 't2' 'on' 't1' '.'
 'station_id' '=' 't2' '.' 'station_id' 'join' 'train' 'as' 't3' 'on' 't3'
 '.' 'train_id' '=' 't1' '.' 'train_id' 'where' 't3' '.' 'name' '='
 'value']","['What' 'are' 'the' 'names' 'of' 'the' 'stations' 'which' 'serve' 'both'
 '``' 'Ananthapuri' 'Express' ""''"" 'and' '``' 'Guruvayur' 'Express' ""''""
 'trains' '?']",0,0,0,4,2
6689,driving_school,SELECT T2.city FROM Customers AS T1 JOIN Addresses AS T2 ON T1.customer_address_id = T2.address_id GROUP BY T2.city ORDER BY count(*) DESC LIMIT 1;,What is the city with the most customers?,"['SELECT' 'T2.city' 'FROM' 'Customers' 'AS' 'T1' 'JOIN' 'Addresses' 'AS'
 'T2' 'ON' 'T1.customer_address_id' '=' 'T2.address_id' 'GROUP' 'BY'
 'T2.city' 'ORDER' 'BY' 'count' '(' '*' ')' 'DESC' 'LIMIT' '1' ';']","['select' 't2' '.' 'city' 'from' 'customers' 'as' 't1' 'join' 'addresses'
 'as' 't2' 'on' 't1' '.' 'customer_address_id' '=' 't2' '.' 'address_id'
 'group' 'by' 't2' '.' 'city' 'order' 'by' 'count' '(' '*' ')' 'desc'
 'limit' 'value']",['What' 'is' 'the' 'city' 'with' 'the' 'most' 'customers' '?'],0,1,1,1,1
6759,activity_1,"SELECT T1.fname ,  T1.lname FROM Faculty AS T1 JOIN Student AS T2 ON T1.FacID  =  T2.advisor GROUP BY T1.FacID ORDER BY count(*) DESC LIMIT 1",What are the first and last name of the faculty who has the most students?,"['SELECT' 'T1.fname' ',' 'T1.lname' 'FROM' 'Faculty' 'AS' 'T1' 'JOIN'
 'Student' 'AS' 'T2' 'ON' 'T1.FacID' '=' 'T2.advisor' 'GROUP' 'BY'
 'T1.FacID' 'ORDER' 'BY' 'count' '(' '*' ')' 'DESC' 'LIMIT' '1']","['select' 't1' '.' 'fname' ',' 't1' '.' 'lname' 'from' 'faculty' 'as' 't1'
 'join' 'student' 'as' 't2' 'on' 't1' '.' 'facid' '=' 't2' '.' 'advisor'
 'group' 'by' 't1' '.' 'facid' 'order' 'by' 'count' '(' '*' ')' 'desc'
 'limit' 'value']","['What' 'are' 'the' 'first' 'and' 'last' 'name' 'of' 'the' 'faculty' 'who'
 'has' 'the' 'most' 'students' '?']",0,1,1,1,1
6799,activity_1,SELECT T1.lname FROM Faculty AS T1 JOIN Faculty_participates_in AS T2 ON T1.facID  =  T2.facID JOIN activity AS T3 ON T2.actid  =  T2.actid WHERE T3.activity_name  =  'Canoeing' INTERSECT SELECT T1.lname FROM Faculty AS T1 JOIN Faculty_participates_in AS T2 ON T1.facID  =  T2.facID JOIN activity AS T3 ON T2.actid  =  T2.actid WHERE T3.activity_name  =  'Kayaking',Find the first names of the faculty members who participate in Canoeing and Kayaking.,"['SELECT' 'T1.lname' 'FROM' 'Faculty' 'AS' 'T1' 'JOIN'
 'Faculty_participates_in' 'AS' 'T2' 'ON' 'T1.facID' '=' 'T2.facID' 'JOIN'
 'activity' 'AS' 'T3' 'ON' 'T2.actid' '=' 'T2.actid' 'WHERE'
 'T3.activity_name' '=' ""'Canoeing"" ""'"" 'INTERSECT' 'SELECT' 'T1.lname'
 'FROM' 'Faculty' 'AS' 'T1' 'JOIN' 'Faculty_participates_in' 'AS' 'T2'
 'ON' 'T1.facID' '=' 'T2.facID' 'JOIN' 'activity' 'AS' 'T3' 'ON'
 'T2.actid' '=' 'T2.actid' 'WHERE' 'T3.activity_name' '=' ""'Kayaking"" ""'""]","['select' 't1' '.' 'lname' 'from' 'faculty' 'as' 't1' 'join'
 'faculty_participates_in' 'as' 't2' 'on' 't1' '.' 'facid' '=' 't2' '.'
 'facid' 'join' 'activity' 'as' 't3' 'on' 't2' '.' 'actid' '=' 't2' '.'
 'actid' 'where' 't3' '.' 'activity_name' '=' 'value' 'intersect' 'select'
 't1' '.' 'lname' 'from' 'faculty' 'as' 't1' 'join'
 'faculty_participates_in' 'as' 't2' 'on' 't1' '.' 'facid' '=' 't2' '.'
 'facid' 'join' 'activity' 'as' 't3' 'on' 't2' '.' 'actid' '=' 't2' '.'
 'actid' 'where' 't3' '.' 'activity_name' '=' 'value']","['Find' 'the' 'first' 'names' 'of' 'the' 'faculty' 'members' 'who'
 'participate' 'in' 'Canoeing' 'and' 'Kayaking' '.']",0,0,0,4,2
6800,activity_1,SELECT T1.lname FROM Faculty AS T1 JOIN Faculty_participates_in AS T2 ON T1.facID  =  T2.facID JOIN activity AS T3 ON T2.actid  =  T2.actid WHERE T3.activity_name  =  'Canoeing' INTERSECT SELECT T1.lname FROM Faculty AS T1 JOIN Faculty_participates_in AS T2 ON T1.facID  =  T2.facID JOIN activity AS T3 ON T2.actid  =  T2.actid WHERE T3.activity_name  =  'Kayaking',What are the first names of the faculty members playing both Canoeing and Kayaking?,"['SELECT' 'T1.lname' 'FROM' 'Faculty' 'AS' 'T1' 'JOIN'
 'Faculty_participates_in' 'AS' 'T2' 'ON' 'T1.facID' '=' 'T2.facID' 'JOIN'
 'activity' 'AS' 'T3' 'ON' 'T2.actid' '=' 'T2.actid' 'WHERE'
 'T3.activity_name' '=' ""'Canoeing"" ""'"" 'INTERSECT' 'SELECT' 'T1.lname'
 'FROM' 'Faculty' 'AS' 'T1' 'JOIN' 'Faculty_participates_in' 'AS' 'T2'
 'ON' 'T1.facID' '=' 'T2.facID' 'JOIN' 'activity' 'AS' 'T3' 'ON'
 'T2.actid' '=' 'T2.actid' 'WHERE' 'T3.activity_name' '=' ""'Kayaking"" ""'""]","['select' 't1' '.' 'lname' 'from' 'faculty' 'as' 't1' 'join'
 'faculty_participates_in' 'as' 't2' 'on' 't1' '.' 'facid' '=' 't2' '.'
 'facid' 'join' 'activity' 'as' 't3' 'on' 't2' '.' 'actid' '=' 't2' '.'
 'actid' 'where' 't3' '.' 'activity_name' '=' 'value' 'intersect' 'select'
 't1' '.' 'lname' 'from' 'faculty' 'as' 't1' 'join'
 'faculty_participates_in' 'as' 't2' 'on' 't1' '.' 'facid' '=' 't2' '.'
 'facid' 'join' 'activity' 'as' 't3' 'on' 't2' '.' 'actid' '=' 't2' '.'
 'actid' 'where' 't3' '.' 'activity_name' '=' 'value']","['What' 'are' 'the' 'first' 'names' 'of' 'the' 'faculty' 'members'
 'playing' 'both' 'Canoeing' 'and' 'Kayaking' '?']",0,0,0,4,2
6857,flight_4,SELECT city FROM airports GROUP BY city HAVING count(*)  >  2 ORDER BY count(*),List the cities which have more than 2 airports sorted by the number of airports.,"['SELECT' 'city' 'FROM' 'airports' 'GROUP' 'BY' 'city' 'HAVING' 'count'
 '(' '*' ')' '>' '2' 'ORDER' 'BY' 'count' '(' '*' ')']","['select' 'city' 'from' 'airports' 'group' 'by' 'city' 'having' 'count'
 '(' '*' ')' '>' 'value' 'order' 'by' 'count' '(' '*' ')']","['List' 'the' 'cities' 'which' 'have' 'more' 'than' '2' 'airports'
 'sorted' 'by' 'the' 'number' 'of' 'airports' '.']",1,1,1,0,1
6900,tracking_orders,SELECT T1.customer_id FROM customers AS T1 JOIN orders AS T2 ON T1.customer_id  =  T2.customer_id GROUP BY T1.customer_id ORDER BY count(*) DESC LIMIT 1,Find the id of the customer who made the most orders.,"['SELECT' 'T1.customer_id' 'FROM' 'customers' 'AS' 'T1' 'JOIN' 'orders'
 'AS' 'T2' 'ON' 'T1.customer_id' '=' 'T2.customer_id' 'GROUP' 'BY'
 'T1.customer_id' 'ORDER' 'BY' 'count' '(' '*' ')' 'DESC' 'LIMIT' '1']","['select' 't1' '.' 'customer_id' 'from' 'customers' 'as' 't1' 'join'
 'orders' 'as' 't2' 'on' 't1' '.' 'customer_id' '=' 't2' '.' 'customer_id'
 'group' 'by' 't1' '.' 'customer_id' 'order' 'by' 'count' '(' '*' ')'
 'desc' 'limit' 'value']","['Find' 'the' 'id' 'of' 'the' 'customer' 'who' 'made' 'the' 'most'
 'orders' '.']",0,1,1,1,1
6917,tracking_orders,"SELECT count(*) ,  T3.product_id FROM orders AS T1 JOIN order_items AS T2 JOIN products AS T3 ON T1.order_id = T2.order_id AND T2.product_id = T3.product_id GROUP BY T3.product_id",List the count and id of each product in all the orders.,"['SELECT' 'count' '(' '*' ')' ',' 'T3.product_id' 'FROM' 'orders' 'AS'
 'T1' 'JOIN' 'order_items' 'AS' 'T2' 'JOIN' 'products' 'AS' 'T3' 'ON'
 'T1.order_id' '=' 'T2.order_id' 'AND' 'T2.product_id' '=' 'T3.product_id'
 'GROUP' 'BY' 'T3.product_id']","['select' 'count' '(' '*' ')' ',' 't3' '.' 'product_id' 'from' 'orders'
 'as' 't1' 'join' 'order_items' 'as' 't2' 'join' 'products' 'as' 't3' 'on'
 't1' '.' 'order_id' '=' 't2' '.' 'order_id' 'and' 't2' '.' 'product_id'
 '=' 't3' '.' 'product_id' 'group' 'by' 't3' '.' 'product_id']","['List' 'the' 'count' 'and' 'id' 'of' 'each' 'product' 'in' 'all' 'the'
 'orders' '.']",0,0,1,2,1
